longitude,latitude,DataOwner Code = OVA,Quay-nr CHB,Haltenr vv,Duplicaat haltenr,Haltebordnr,Haltenaam CHB,Haltenaam CHB correctie,Perron-aanduiding,Woonplaats,Woonplaats correctie,Gemeente code,Gemeente naam,Wegbeheerder naam,Wegbeheerder naam correctie,Wegbeheerder type,Wegbeheerder type correctie,Straat,Straat correctie,Locatieomschrijving,Lijnen en Bestemmingen,Hoofdmodaliteit,StopPlace Code CHB,Tweede Modaliteit CHB,StopPlace Code CHB correctie,RD-X correctie,RD-Y correctie,Windroosrichting [graden],Windroosrichting correctie [graden],Status,Status correctie,Type halte,Type halte correctie,Opnamedatum + tijdstip / ingangsdatum,Aanpassing motorisch beperkten [Y/N],Aanpassing visueel beperkten [Y/N],Perrontype,Diepte haltehaven [meter],Halteerlengte inrijhoek [meter],Lengte halteerplaats [meter],Halteerlengte uitrijhoek [meter],Perron hoogte [meter],Perronbreedte instapdeur [meter],Perronbreedte uitstapdeur [meter],Lengte verhoogde deel perron [meter],Minimale breedte barriere vrije doorgang perron [meter],Hellingbaan aanwezig? [Y/N],Lengte hellingbaan [meter],Breedte aanlooproute/hellingbaan [meter],Hoogteverschil tussen perron en directe omgeving [meter],Markering perronrand [Y/N],Geleidelijn aanwezig [Y/N],Geleidelijn over hele lengte halte [Y/N],Aansluiting geleidelijn op omgeving [Y/N],Instap-markering aanwezig [Y/N],Instap-markering afwijking in kleur - klank en/of tast [Y/N],Haltebord aanwezig [Y/N],Niveau [-2 / -1 / 0 / 1 / 2],Lift aanwezig [Y/N],Afvalbak aanwezig? [Y/N],Halte verlicht? [Y/N],Abri Aanwezig [Y/N],Informatie-vitrine aanwezig [Y/N],Reclame in abri? [Y/N],Zitgelegenheid aanwezig [Y/N],Fiets-parkeer-voorziening [Y/N],Aantal fietsplaatsen,OVC in-uitcheck op halte? [Y/N],OVC oplaad-faciliteit aanwezig op halte? [Y/N],Aanwezigheid statische reisinfo: Halte-vertrekstaat [Y/N],Lijnennet-kaart aanwezig? [Y/N],DRIS aanwezig? [Y/N],DRIS audioknop aanwezig? [Y/N],Aantal regels op DRIS,Haltefotoref,Opnamedatum foto,Opmerkingen,Perron toegankelijk vanuit directe omgeving? [Y/N],Stasteun [Y/N]
5.009624064537349,52.115875002087051,PUT,NL:Q:51200390,51200390,0,,Thematerweg,,,Haarzuilens,,GM0344,Utrecht,Utrecht,,G,,Thematerweg,,,"127 Vleuten NS, 127 Vleuten NS via Haarzuilens, 127 Vleuten NS, 127 Vleuten NS via Haarzuilens",bus,,,,,,130,,available,,regular,,2012-03-15 00:00:00,N,N,langshalte,0,0,10,0,"0,05","0,70","0,70",0,"0,70",N,0,0,"0,05",N,N,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,DBDE2BFB-BA9D-4015-BF4444D2ADBC1ACD.jpg,2014-12-05 15:54:18,,N,N
5.008890363662397,52.116313066335842,PUT,NL:Q:59230010,59230010,0,,Thematerweg,,,Haarzuilens,,GM0344,Utrecht,Utrecht,,G,,Thematerweg,,,"127 Kockengen via Haarzuilens, 127 Kockengen via Haarzuilens",bus,,,,,,298,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.068914573907792,52.101444318410209,PUT,NL:Q:59140040,59140040,0,,Thoriumweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Atoomweg,,,"37 Utrecht CS via Maarssenbr, 38 Utrecht CS via Lage Weide, 37 Utrecht CS via Maarssenbr, 38 Utrecht CS via Lage Weide",bus,nl.bus.59140040,,,,,164,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.069034274020688,52.101031190308596,PUT,NL:Q:59140041,59140041,0,,Thoriumweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Atoomweg,,,"37 Maarssenbroek via Lage Weide, 38 Maarssen NS via Lage Weide, 37 Maarssenbroek via Lage Weide, 38 Maarssen NS via Lage Weide",bus,nl.bus.59140040,,,,,344,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.123980564218441,52.081824324784733,PUT,NL:Q:50006730,50006730,0,,Tolsteegbrug,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Tolsteegbarriere,,,"2 Museumkwartier, 2 Museumkwartier",bus,nl.bus.50006730,,,,,153,,available,,regular,,2012-08-05 09:41:00,N,Y,semi-haltehaven,3,0,12,0,"0,18","0,90","0,90",12,1,N,0,"2,40","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,B98CF927-7935-4A27-BD985FB5260FCDF5.JPG,2012-08-06 09:41:25,,N,N
5.123154897286902,52.075881356503409,PUT,NL:Q:50001350,50001350,0,,Tolsteegplantsoen,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Briljantlaan,,,"447 Houten via Lunetten, 47 Hoograven via Tolsteeg, 47 Houten via Hoograven, 8 Lunetten via Utrecht CS, 447 Houten via Lunetten, 47 Hoograven via Tolsteeg, 47 Houten via Hoograven, 8 Lunetten via Utrecht CS",bus,,,,,,188,,available,,regular,,2012-07-31 14:07:00,Y,Y,langshalte,"0,1",0,18,0,"0,18","1,50","1,50",18,1,N,0,"2,40","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,4D6080F9-2F76-4112-A1F6DF3011E50A59.JPG,2012-08-01 14:05:52,,N,N
5.123127633221226,52.075557724332342,PUT,NL:Q:50001360,50001360,0,,Tolsteegplantsoen,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Briljantlaan,,,"447 Utrecht CS Centrumzijde, 47 Utrecht CS Centrumzijde, 47 Utrecht CS via Doornkade, 47 Zeist via Utrecht CS, 8 Diakonessenhuis via Utrecht CS, 447 Utrecht CS Centrumzijde, 47 Utrecht CS Centrumzijde, 47 Utrecht CS via Doornkade, 47 Zeist via Utrecht CS, 8 Diakonessenhuis via Utrecht CS",bus,,,,,,7,,available,,regular,,2012-07-31 14:08:00,Y,Y,langshalte,"0,1",0,18,0,"0,18",3,3,18,1,N,0,3,"0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,7E6613C8-0DE6-4EF7-B6978025785F97DB.JPG,2012-08-01 14:08:12,,N,N
5.044153574573699,52.091029596952218,PUT,NL:Q:51111210,51111210,0,,Tweede Westerparklaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,'t Zand,,,"26 Vleuterweide via Langerak, 26 Vleuterweide via Langerak",bus,,,,,,13,,available,,regular,,2012-08-08 13:33:00,N,Y,langshalte,0,0,12,0,"0,18","1,20","1,20",12,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,5C94CA19-DDC8-48D3-BFA8A4153E84AD15.JPG,2012-08-03 10:17:37,,N,N
5.04409824225972,52.090633959845597,PUT,NL:Q:51111220,51111220,0,,Tweede Westerparklaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,'t Zand,,,"26 Utrecht CS via Terwijde NS, 26 Utrecht CS via Terwijde NS",bus,,,,,,184,,available,,regular,,2012-08-08 13:34:00,N,Y,langshalte,0,0,18,0,"0,18","1,20","1,20",18,1,N,0,"1,20","0,12",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,N,N,0,N,N,Y,N,N,N,,0096BD8F-D5A4-42C0-AF359B06CE44B15C.JPG,2012-08-03 10:19:15,,N,N
5.124950985705866,52.085511597816989,PUT,NL:Q:50006690,50006690,0,,Universiteitsmuseum,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Groenestraat,,,"2 Museumkwartier, 2 Museumkwartier",bus,nl.bus.50006690,,,,,126,,available,,regular,,2012-08-14 12:45:00,N,Y,langshalte,0,0,12,0,"0,18","1,20","1,20",12,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,80EFD67C-9CFD-4C71-865DFB0CAB136B1F.JPG,2012-08-06 09:44:26,,N,N
5.176663623381791,52.087305027800767,PUT,NL:Q:50100571,50100571,0,,Uppsalalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Universiteitsweg,,,"412 Zeist via De Uithof, 477 Bilthoven via De Uithof, 412 Zeist via De Uithof, 477 Bilthoven via De Uithof",bus,,,,,,357,,available,,regular,,2012-03-15 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,E1881C0C-C5FF-46E3-8C85C206B2E648C7.jpg,2014-12-05 15:54:27,,N,N
5.064277604634771,52.108936744757344,PUT,NL:Q:59140071,59140071,0,,Uraniumweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Atoomweg,,,"37 Maarssenbroek via Lage Weide, 38 Maarssen NS via Lage Weide, 37 Maarssenbroek via Lage Weide, 38 Maarssen NS via Lage Weide",bus,nl.bus.59140071,,,,,312,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.064558909200126,52.108389243092809,PUT,NL:Q:59140080,59140080,0,,Uraniumweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Atoomweg,,,"37 Utrecht CS via Maarssenbr, 38 Utrecht CS via Lage Weide, 37 Utrecht CS via Maarssenbr, 38 Utrecht CS via Lage Weide",bus,nl.bus.59140071,,,,,133,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.076962422338548,52.073234190643191,PUT,NL:Q:51111433,51111433,0,,Utrechtse Bazaar,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Orteliuslaan,,,"24 De Meern-Oost via Papendorp, 48 Maarssen NS via Papendorp, 48 Papendorp via Nieuwegein, 102 Woerden Station, 103 Woerden Station (Zuid), 107 Gouda Station, 107 Montfoort , 107 Montfoort Kasteelplein, 107 Oudewater , 102 Woerden Station, 103 Woerden Station (Zuid), 107 Gouda Station, 107 Montfoort , 107 Montfoort Kasteelplein, 107 Oudewater , 24 De Meern-Oost via Papendorp, 48 Maarssen NS via Papendorp, 48 Papendorp via Nieuwegein",bus,nl.bus.51111433,,,,,330,,available,,regular,,2012-03-15 00:00:00,N,N,langshalte,0,0,18,0,"0,13","1,10","1,10",0,"1,10",N,0,"0,90","0,60",Y,N,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,864CF13E-F983-47B1-8BD8FC46C194EF80.jpg,2014-12-05 15:54:34,,N,N
5.077007611925794,52.073027583149575,PUT,NL:Q:51111434,51111434,0,,Utrechtse Bazaar,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Orteliuslaan,,,"24 Utrecht CS via Papendorp, 48 Nieuwegein via L. Rijn NS, 48 Nieuwegein via Papendorp, 102 Utrecht CS/Jaarbeurs, 103 Utrecht CS/Jaarbeurs, 107 Utrecht CS/Jaarbeurs, 24 Utrecht CS via Papendorp, 48 Nieuwegein via L. Rijn NS, 48 Nieuwegein via Papendorp, 102 Utrecht CS/Jaarbeurs, 103 Utrecht CS/Jaarbeurs, 107 Utrecht CS/Jaarbeurs",bus,nl.bus.51111433,,,,,150,,available,,regular,,2012-03-15 00:00:00,N,N,langshalte,0,0,18,0,"0,12","1,50","1,50",0,"1,50",N,0,"1,50",0,N,N,N,N,N,N,Y,0,N,N,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,N,N,,533E7DB3-E7CF-45A1-95D320E7029ADB72.jpg,2014-12-05 15:54:41,,N,N
5.095032860088153,52.080165247169944,PUT,NL:Q:50002550,50002550,0,,Van Bijnkershoeklaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Admiraal Helfrichlaan,,,"14 Transwijk via Kan'eiland, 7 Kanaleneiland, 14 Transwijk via Kan'eiland, 7 Kanaleneiland",bus,nl.bus.50002550,,,,,253,,available,,regular,,2011-03-28 09:51:00,Y,Y,langshalte,0,0,18,0,"0,18","2,10","2,10",18,1,N,0,"2,10","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,02D227BB-DA5B-46C0-933993AFB83A0F2F.JPG,2011-03-25 13:52:12,,N,N
5.096269326921133,52.080707590434692,PUT,NL:Q:50002560,50002560,0,,Van Bijnkershoeklaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Admiraal Helfrichlaan,,,"7 Voordorp via Utrecht CS, 7 Voordorp via Utrecht CS",bus,nl.bus.50002550,,,,,51,,available,,regular,,2011-03-28 09:51:00,Y,Y,langshalte,0,0,18,0,"0,18","1,50","1,50",18,1,N,0,"1,50","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,FB740C4C-6C48-4F82-854C69AB04677E0D.JPG,2011-03-25 13:49:54,,N,N
5.110626723264006,52.082665597482233,PUT,NL:Q:50006330,50006330,0,,Van der Goesstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Croeselaan,,,"1 Hoograven via Utrecht CS, 1 Hoograven via Utrecht CS",bus,,,,,,139,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.110345310893124,52.083348031032678,PUT,NL:Q:50006340,50006340,0,,Van der Goesstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Croeselaan,,,"1 Overvecht via Utrecht CS, 1 Overvecht via Utrecht CS",bus,,,,,,317,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.136833523221945,52.102623722404616,PUT,NL:Q:50003315,50003315,0,,Van Everdingenlaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Kardinaal de Jongweg,,,"30 De Uithof WKZ via Rijnsweerd, 30 Leidsche Rijn Ziekenhuis, 32 De Uithof WKZ via Rijnsweerd, 30 De Uithof WKZ via Rijnsweerd, 30 Leidsche Rijn Ziekenhuis, 32 De Uithof WKZ via Rijnsweerd",bus,,,,,,95,,available,,regular,,2012-03-15 00:00:00,N,N,haltehaven,3,13,"21,6",8,"0,15",3,3,0,"1,10",N,0,"1,50","0,02",Y,N,N,N,N,N,Y,0,N,N,Y,Y,Y,Y,Y,Y,6,N,N,Y,N,N,N,,5C5917F4-52CC-4AF2-AF1405F55F935445.jpg,2014-12-05 15:54:55,,N,N
5.135767107491561,52.102792226550875,PUT,NL:Q:50003325,50003325,0,,Van Everdingenlaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Kardinaal de Jongweg,,,"30 Leidsche Rijn via Overv. NS, 30 Overvecht-Zuid via Overv. NS, 32 Maarssen via Zuilen, 5 Kanaleneiland via Utrecht CS, 30 Leidsche Rijn via Overv. NS, 30 Overvecht-Zuid via Overv. NS, 32 Maarssen via Zuilen, 5 Kanaleneiland via Utrecht CS",bus,,,,,,280,,available,,regular,,2012-03-15 00:00:00,Y,Y,semi-haltehaven,3,17,28,0,"0,18","1,50","1,50",22,"1,50",N,0,"1,80","0,03",Y,Y,Y,Y,Y,Y,Y,0,N,Y,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,Y,Y,3,8974EEFD-4F49-411B-94897CA35E7DB850.jpg,2014-12-05 15:55:02,,N,N
5.0908994749259,52.078707847745981,PUT,NL:Q:50002270,50002270,0,,Van Heuven Goedhartlaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Van Heuven Goedhartlaan,,,"7 Kanaleneiland, 7 Kanaleneiland",bus,,,,,,240,,available,,regular,,2012-03-15 00:00:00,Y,Y,langshalte,0,0,22,0,"0,18","2,70","2,70",18,"1,50",N,0,"1,50",0,Y,Y,Y,Y,Y,Y,Y,0,N,Y,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,Y,Y,3,0DF43A12-AC51-448D-A5063C1BFEE0B83C.jpg,2014-12-05 15:55:09,,N,N
5.090302523093677,52.078535572006246,PUT,NL:Q:50002280,50002280,0,,Van Heuven Goedhartlaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Van Heuven Goedhartlaan,,,"7 Voordorp via Utrecht CS, 7 Voordorp via Utrecht CS",bus,,,,,,100,,available,,regular,,2012-03-15 00:00:00,Y,Y,langshalte,0,0,22,0,"0,18","2,90","2,50",18,"1,50",N,0,"1,50",0,Y,Y,Y,Y,Y,Y,Y,0,N,Y,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,Y,Y,3,10730969-84C5-4005-B002E61592ADFDB3.jpg,2014-12-05 15:55:15,,N,N
5.097037628660981,52.108455648690367,PUT,NL:Q:50003400,50003400,0,,Van Hoornekade,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Marnixlaan,,,"30 Leidsche Rijn via Overv. NS, 30 Leidsche Rijn via Zuilen NS, 30 Leidsche Rijn via Overv. NS, 30 Leidsche Rijn via Zuilen NS",bus,nl.bus.50003400,,,,,237,,available,,regular,,2012-08-14 12:46:00,N,Y,langshalte,0,8,18,15,"0,18","1,20","1,20",22,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,DE5AFD45-AA52-4199-9B6BD79793BECBD0.JPG,2012-08-06 11:40:15,,N,N
5.098804289824788,52.10839706561768,PUT,NL:Q:50003660,50003660,0,,Van Hoornekade,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Laan van Chartroise,,,"16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 36 Utrecht CS via Maarssen-D, 16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 36 Utrecht CS via Maarssen-D",bus,nl.bus.50003400,,,,,122,,available,,regular,,2012-08-05 11:33:00,Y,Y,langshalte,0,0,18,0,"0,18","2,80","2,80",18,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,D9BDE407-0E02-4AAB-A1A045AA9E112B90.JPG,2012-08-06 11:32:23,,N,N
5.098739523053373,52.109385592309323,PUT,NL:Q:59150390,59150390,0,,Van Hoornekade,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Marnixlaan,,,"30 Leidsche Rijn Ziekenhuis, 32 De Uithof WKZ via Rijnsweerd, 30 Leidsche Rijn Ziekenhuis, 32 De Uithof WKZ via Rijnsweerd",bus,nl.bus.50003400,,,,,49,,available,,regular,,2012-08-05 11:39:00,Y,Y,langshalte,0,12,18,15,"0,18","1,50","1,50",18,1,N,0,"1,50","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,2B71CC6B-2065-45A0-90FF5988A615670B.JPG,2012-08-06 11:39:05,,N,N
5.097295773689367,52.109166339218291,PUT,NL:Q:59150401,59150401,0,,Van Hoornekade,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Blois van Treslongstraat,,,"16 Vechtsebanen via Zuilen, 32 Maarssen via Zuilen, 34 Maarssen via Zuilen, 36 Maarssen via Zuilen, 16 Vechtsebanen via Zuilen, 32 Maarssen via Zuilen, 34 Maarssen via Zuilen, 36 Maarssen via Zuilen",bus,nl.bus.50003400,,,,,284,,available,,regular,,2012-08-05 11:37:00,Y,Y,langshalte,0,0,18,0,"0,18","1,80","1,80",18,1,N,0,1,"0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,03CD4241-4350-4C69-B26ECC3337C2FC8A.JPG,2012-08-06 11:36:31,,N,N
5.093410962517626,52.093895002203944,PUT,NL:Q:50000870,50000870,0,,Van Koetsveldstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Vleutenseweg,,,"19 De Wetering via Terwijde, 28 De Meern-Oost via Utrecht CS, 28 Vleuterweide via Centrum, 28 Vleuterweide via Parkwijk, 37 Maarssenbroek via Lage Weide, 38 Maarssen NS via Lage Weide, 39 Maarssen NS via Terwijde, 402 Utrecht CS , 402 Woerden Station, 407 Oudewater , 407 Utrecht CS , 420 Loenen ad Vecht Kerklaan, 19 De Wetering via Terwijde, 28 De Meern-Oost via Utrecht CS, 28 Vleuterweide via Centrum, 28 Vleuterweide via Parkwijk, 37 Maarssenbroek via Lage Weide, 38 Maarssen NS via Lage Weide, 39 Maarssen NS via Terwijde, 402 Utrecht CS , 402 Woerden Station, 407 Oudewater , 407 Utrecht CS , 420 Loenen ad Vecht Kerklaan",bus,,,,,,276,,available,,regular,,2012-08-01 10:34:00,N,Y,langshalte,0,0,40,0,"0,18","0,90","0,90",40,1,N,0,2,"0,12",N,Y,N,N,N,N,Y,0,N,Y,N,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,FB5BC745-FC65-4504-857083CC37B82028.JPG,2012-08-02 10:34:03,,N,N
5.093630615223802,52.093778704383105,PUT,NL:Q:50000880,50000880,0,,Van Koetsveldstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Padangstraat,,,"19 Terwijde via De Wetering, 28 De Uithof P+R via Utrecht CS, 28 Rijnsweerd via Utrecht CS, 37 Utrecht CS via Maarssenbr, 38 Utrecht CS via Lage Weide, 39 Utrecht CS Jaarbeurszijde, 39 Utrecht CS via Terwijde, 19 Terwijde via De Wetering, 28 De Uithof P+R via Utrecht CS, 28 Rijnsweerd via Utrecht CS, 37 Utrecht CS via Maarssenbr, 38 Utrecht CS via Lage Weide, 39 Utrecht CS Jaarbeurszijde, 39 Utrecht CS via Terwijde, 407 Utrecht CS , 407 Utrecht CS",bus,,,,,,97,,available,,regular,,2012-08-01 10:31:00,N,Y,langshalte,0,0,40,0,"0,18","0,60","0,60",40,"0,80",N,0,"0,60","0,12",N,Y,N,N,N,N,Y,0,N,Y,N,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,E4EE23AE-AA64-4E48-85C625475E502431.JPG,2012-08-02 10:31:33,,N,N
5.108849912121154,52.08452194822209,PUT,NL:Q:50006310,50006310,0,,Van Zijstweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Croeselaan,,,"1 Hoograven via Utrecht CS, 1 Hoograven via Utrecht CS",bus,,,,,,137,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.102799345838524,52.067807632590075,PUT,NL:Q:50000671,50000671,0,,Vasco da Gamalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Beneluxlaan,,,"10 Leidsche Rijn Ziekenhuis, 10 Lunetten NS, 10 Leidsche Rijn Ziekenhuis, 10 Lunetten NS",bus,nl.bus.50000671,,,,,137,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.102283303662962,52.068687220418262,PUT,NL:Q:50000682,50000682,0,,Vasco da Gamalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Beneluxlaan,,,"10 Leidsche Rijn via Kan'eiland, 10 Leidsche Rijn via Kan'eiland",bus,nl.bus.50000671,,,,,317,,available,,regular,,2011-04-19 12:46:00,N,N,haltehaven,"3,5",8,22,10,"0,18","0,60","0,60",22,1,N,0,"1,50","0,09",Y,N,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,9D1D13AF-331A-47E5-AA09D1BF5F5A831E.JPG,2011-04-20 12:45:25,,N,N
5.097003406858266,52.06649022919899,PUT,NL:Q:50002128,50002128,0,,Vasco da Gamalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Columbuslaan,,,"7 Kanaleneiland, 7 Kanaleneiland",bus,nl.bus.50000671,,,,,138,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.096929965082991,52.06657094131716,PUT,NL:Q:50002129,50002129,0,,Vasco da Gamalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Columbuslaan,,,"7 Voordorp via Utrecht CS, 7 Voordorp via Utrecht CS",bus,nl.bus.50000671,,,,,318,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.10253294934744,52.068418180532156,PUT,NL:Q:50002140,50002140,0,,Vasco da Gamalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Beneluxlaan,,,"60 Utrecht CS Jaarbeursplein, 61 Utrecht CS Jaarbeursplein, 60 Utrecht CS Jaarbeursplein, 61 Utrecht CS Jaarbeursplein",tram,nl.tram.50002140,,,,,320,,available,,regular,,2014-09-24 18:38:00,Y,Y,langshalte,0,0,0,0,"0,86","2,70","2,70","64,80","1,76",Y,12,2,"0,86",N,Y,Y,Y,N,N,N,0,N,Y,Y,Y,Y,N,Y,N,0,Y,Y,Y,Y,Y,Y,3,3B6D56A4-CEB6-445C-897489EF9590BB20.jpg,2014-12-05 15:55:25,,N,N
5.102946097890414,52.067664176940134,PUT,NL:Q:50002170,50002170,0,,Vasco da Gamalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Beneluxlaan,,,"60 Nieuwegein Zuid, 61 IJsselstein Zuid, 61 Utrecht P+R Westraven, 60 Nieuwegein Zuid, 61 IJsselstein Zuid, 61 Utrecht P+R Westraven",tram,nl.tram.50002140,,,,,110,,available,,regular,,2014-09-24 18:49:00,Y,Y,langshalte,0,0,0,0,"0,84","2,10","2,10","64,80","1,23",Y,12,"1,45","0,84",N,Y,Y,Y,N,N,N,0,N,Y,Y,Y,Y,N,Y,N,0,Y,Y,Y,Y,Y,Y,3,63B35301-6827-4ED4-BBDE4DBF5A33B5B9.jpg,2014-12-05 15:55:31,,N,N
